tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
v531fix_drakkarfjord_s21_A	drakkarfjord	21	A	136	1	4	0	3	1.376	4	4	14	11	31	1	2	2	11	1	2	9	10	10	8	8	6	54	10	0	13	110	50	14	310	50	44	490	50	490	50	1	1	10	4	1	11	1	2	2	10	6	1	9	1	2	2	10	6	1	9	1	0	0	0	0	-1	-1	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	6	5	0	1	6	5	0	1	-1	-1	-1	-1	11	13	6	0	4.904	4	5	479	0.4134	0.0021	6	12	14	2	2	0.5	0	42	9	0.214	5	5	32	23	6	11	32	0	131	2	5	6	5	16	11	15	14	1	builder_attack	ours	1	41	2	2	14	14	117	0.86	0.897	200	2	15	121	0.89	13	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	0	64	38	0	22	-1	500	500	61	0	0	1	136	Core destroyed
parent_drakkarfjord_s21_B	drakkarfjord	21	B	196	1	4	0	3	1.376	4	4	9	9	33	2	3	4	11	1	1	10	17	24	7	9	7	41	40	0	46	200	0	24	380	0	26	920	0	920	0	2	2	16	4	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.485	4	5	433	0.4804	0.0046	6	12	14	2	2	0.5	0	42	9	0.214	5	5	12	30	6	10	12	0	78	2	5	5	6	17	11	16	16	0	builder_attack	theirs	41	1	2	2	14	14	182	0.929	0.929	346	2	15	181	0.923	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	5	47	53	0	28	-1	500	500	83	0	156	1	196	Core destroyed
flagoff_drakkarfjord_s21_B	drakkarfjord	21	B	237	1	4	0	3	1.376	4	4	9	9	33	2	2	4	11	1	2	10	17	17	9	10	7	41	40	10	49	200	60	24	400	60	31	870	60	1050	60	2	2	16	4	1	9	1	2	2	16	7	1	9	1	2	2	16	7	1	9	1	3	2	16	7	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	6	5	0	0	6	5	0	0	6	5	0	0	11	13	6	0	5.409	4	5	494	0.6316	0.004	6	12	14	2	2	0.5	0	42	9	0.214	5	5	11	39	6	10	11	0	74	2	5	5	7	19	11	15	16	0	builder_attack	theirs	41	1	2	2	14	14	221	0.932	0.941	437	2	15	222	0.937	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	11	80	66	0	20	-1	500	500	61	0	308	1	237	Core destroyed
v530_drakkarfjord_s21_B	drakkarfjord	21	B	251	1	5	0	3	1.376	4	5	165	9	33	0	0	2	11	1	1	9	17	17	6	8	7	14	0	0	50	0	0	64	0	0	16	70	0	200	0	0	0	8	5	1	-1	1	0	0	8	6	1	-1	1	0	0	8	6	1	-1	1	0	0	8	6	1	-1	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	2	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.629	5	5	1037	0.4677	0.001	6	12	14	2	2	0.4	0	42	9	0.214	5	5	68	30	6	13	68	0	299	2	5	5	5	35	11	15	16	0	builder_attack	theirs	41	1	2	2	14	14	225	0.896	0.944	344	2	15	236	0.94	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	96	58	28	0	20	-1	500	500	189	0	500	1	251	Core destroyed
v531fix_drakkarfjord_s21_B	drakkarfjord	21	B	248	1	4	0	3	1.376	4	4	14	11	31	1	1	2	11	1	1	9	16	17	7	8	7	4	0	0	26	0	0	58	0	0	91	240	0	360	0	1	0	8	5	1	11	1	1	0	8	6	1	11	1	2	1	8	6	1	9	1	2	1	8	6	1	9	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	5	4	0	2	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.625	4	5	747	0.7189	0.0013	6	12	14	2	2	0.5	0	42	9	0.214	5	5	11	30	6	10	11	0	69	2	5	6	5	27	11	16	16	0	builder_attack	theirs	41	1	2	2	14	14	230	0.927	0.944	347	2	15	233	0.94	10	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	72	36	58	0	10	-1	500	500	111	0	296	1	248	Core destroyed
parent_drakkarfjord_s22_A	drakkarfjord	22	A	737	1	9	0	3	1.376	4	4	9	9	33	2	2	2	11	1	1	10	9	9	8	11	7	43	0	0	41	0	100	61	0	140	86	0	140	0	140	2	0	0	5	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	21	-1	2	0	716	0	0.0	62	0.087	4.77	62	716	0.087	8	5	4	0	3	7	6	0	0	7	6	0	0	7	6	0	0	11	13	7	0	6.776	9	5	3160	0.3063	0.0003	6	12	14	3	3	0.333	0	42	9	0.214	5	5	321	56	6	14	319	0	1291	2	5	5	8	78	11	21	29	0	builder_attack	theirs	44	1	2	2	14	14	719	0.976	0.981	1184	3	15	722	0.98	11	3	643	0	1	0	0	656	656	1	1	0	0	1	1	1	1.0	656	0	0	309	91	41	9	38	-1	500	500	205	0	500	1	737	Core destroyed
flagoff_drakkarfjord_s22_A	drakkarfjord	22	A	1000	0	9	0	3	1.376	4	4	9	9	33	2	2	3	11	1	1	10	9	9	8	16	9	43	0	0	41	0	100	61	0	140	12	0	140	0	1040	2	0	0	5	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	2	0	0	8	2	9	0	21	-1	2	0	979	0	0.0	860	0.878	4.05	860	979	0.878	8	5	4	0	3	7	6	0	0	7	6	0	0	7	6	0	0	11	13	7	0	5.224	9	8	4903	0.2256	0.001	6	12	14	6	6	0.667	0	42	9	0.214	5	5	529	139	6	14	529	0	1723	2	5	5	9	90	11	21	29	0	builder_attack	theirs	44	1	2	2	14	14	806	0.806	0.839	1219	3	15	985	0.985	12	6	57	1	5	0	0	761	512	6	1	0	0	6	4	3	0.5	761	0	1	354	265	22	42	52	-1	500	500	471	104	500	0	1000	Titanium collected (tiebreak)
v530_drakkarfjord_s22_A	drakkarfjord	22	A	289	0	5	0	3	1.376	4	5	-1	-1	-1	0	0	0	11	1	2	9	10	10	8	8	8	5	0	0	30	0	120	54	0	320	41	0	380	0	380	0	0	10	4	1	-1	1	0	0	10	5	1	-1	1	0	0	10	5	1	-1	1	0	0	10	5	1	-1	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	4	3	0	2	4	3	0	2	4	3	0	2	11	13	4	0	3.737	5	5	1069	0.7297	0.0009	6	12	14	2	2	0.4	0	42	9	0.214	5	5	11	56	6	11	11	0	72	2	5	6	4	23	11	12	14	1	builder_attack	ours	1	41	2	2	14	14	261	0.903	0.952	453	2	15	274	0.948	10	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	28	2	189	0	0	186	142	0	410	-1	500	500	0	289	Core destroyed
v531fix_drakkarfjord_s22_A	drakkarfjord	22	A	173	1	5	0	3	1.376	4	4	14	11	31	1	3	3	11	1	1	9	10	13	8	8	7	38	10	0	63	110	0	14	380	0	89	900	0	900	0	1	1	10	4	1	11	1	3	2	10	7	1	9	1	3	3	21	7	1	9	1	3	3	21	7	1	9	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	7	6	0	0	7	6	0	0	7	6	0	0	11	13	7	0	5.879	5	5	627	0.3014	0.0016	6	12	14	2	2	0.4	0	42	9	0.214	5	5	65	44	6	12	65	0	264	2	5	6	5	18	11	14	14	1	builder_attack	ours	1	41	2	2	14	14	151	0.873	0.919	253	2	15	158	0.913	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	20	33	53	0	20	-1	500	500	67	0	88	1	173	Core destroyed
parent_drakkarfjord_s22_B	drakkarfjord	22	B	283	1	5	0	3	1.376	4	4	9	9	33	2	3	5	11	1	1	10	17	20	7	10	7	41	40	0	67	200	0	24	370	0	36	870	0	1470	0	2	2	16	4	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	3	2	16	6	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.47	5	5	665	0.4406	0.006	6	12	14	2	2	0.4	0	42	9	0.214	5	5	27	49	6	10	27	0	122	2	5	5	6	30	11	15	16	0	builder_attack	theirs	41	1	2	2	14	14	266	0.94	0.951	335	2	15	268	0.947	11	2	86	0	1	0	0	98	98	1	1	0	0	1	1	1	1.0	98	0	0	63	52	72	11	30	-1	500	500	81	0	138	1	283	Core destroyed
flagoff_drakkarfjord_s22_B	drakkarfjord	22	B	237	1	4	0	3	1.376	4	4	9	9	33	2	2	4	11	1	2	10	17	17	9	10	7	41	40	10	49	200	60	24	400	60	31	870	60	1050	60	2	2	16	4	1	9	1	2	2	16	7	1	9	1	2	2	16	7	1	9	1	3	2	16	7	1	9	1	21	23	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	6	5	0	0	6	5	0	0	6	5	0	0	11	13	6	0	5.409	4	5	494	0.6316	0.004	6	12	14	2	2	0.5	0	42	9	0.214	5	5	11	39	6	10	11	0	74	2	5	5	7	19	11	15	16	0	builder_attack	theirs	41	1	2	2	14	14	221	0.932	0.941	437	2	15	222	0.937	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	0	11	80	66	0	20	-1	500	500	61	0	308	1	237	Core destroyed
v530_drakkarfjord_s22_B	drakkarfjord	22	B	324	1	5	0	3	1.376	4	5	208	9	33	0	0	2	11	1	1	9	17	17	7	9	7	14	0	0	52	0	100	33	0	120	54	0	120	460	120	0	0	8	4	1	-1	1	0	0	8	6	1	-1	1	0	0	8	6	1	-1	1	0	0	8	6	1	-1	1	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	3	0	3	5	4	0	1	5	4	0	1	5	4	0	1	11	13	5	0	4.688	5	5	846	0.6643	0.0024	6	12	14	2	2	0.4	0	42	9	0.214	5	5	10	36	6	10	10	0	69	2	5	5	6	32	11	17	16	0	builder_attack	theirs	41	1	2	2	14	14	237	0.731	0.957	331	2	15	309	0.954	12	2	152	0	1	0	0	164	164	1	0	0	0	1	1	1	1.0	164	0	0	66	141	55	0	40	-1	500	500	162	0	500	1	324	Core destroyed
v531fix_drakkarfjord_s22_B	drakkarfjord	22	B	1000	0	6	0	3	1.376	4	4	14	11	31	1	1	7	11	1	1	9	17	17	7	9	8	12	0	0	62	0	0	65	0	0	48	0	0	0	1510	1	0	8	6	1	11	1	1	0	0	8	2	11	0	2	0	0	8	2	9	0	3	0	0	8	2	9	0	9	9	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	5	0	1	7	6	0	0	7	6	0	0	7	6	0	0	11	13	7	0	6.84	6	5	3706	0.6352	0.0005	6	12	14	2	2	0.333	1	42	9	0.214	5	5	159	112	6	10	159	0	666	2	5	6	6	183	11	9	17	0	builder_attack	theirs	41	1	2	2	14	14	840	0.84	0.986	1118	2	15	985	0.985	9	2	456	0	1	0	0	468	468	1	0	0	0	1	1	1	1.0	468	0	0	841	59	0	0	20	-1	500	500	-1	500	500	0	1000	Titanium collected (tiebreak)
parent_ragnarok_s21_A	ragnarok	21	A	126	1	5	0	3	1.414	4	5	3	3	43	2	2	2	3	2	2	5	4	4	4	8	8	49	110	120	72	250	210	12	450	220	32	590	220	590	220	2	2	4	2	1	3	2	2	2	4	2	1	3	2	2	2	4	2	1	3	2	0	0	0	0	-1	-1	0	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	1	1	0	1	1	1	0	1	1	1	0	1	-1	-1	-1	-1	22	22	1	0	0.825	5	3	367	0.346	0.0054	6	14	14	2	2	0.4	2	46	8	0.174	5	2	37	6	6	12	37	0	181	3	5	6	5	13	11	13	12	1	sentinel	ours	2	44	0	2	14	14	82	0.651	0.889	114	2	27	99	0.786	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	49	0	1	28	0	20	13	310	484	71	0	0	1	126	Core destroyed
flagoff_ragnarok_s21_A	ragnarok	21	A	120	1	5	0	3	1.414	4	5	3	3	43	2	2	2	3	2	2	5	4	4	4	8	8	44	110	120	74	250	170	13	450	170	24	520	170	520	170	2	2	4	2	1	3	2	2	2	4	2	1	3	2	2	2	4	2	1	3	2	0	0	0	0	-1	-1	0	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	2	2	0	1	2	2	0	1	2	2	0	1	-1	-1	-1	-1	23	23	3	0	1.692	5	3	337	0.2641	0.0059	6	14	14	2	2	0.4	1	46	8	0.174	5	2	34	6	6	12	34	0	166	2	5	6	5	14	11	14	12	1	sentinel	ours	2	44	0	2	14	14	106	0.883	0.883	165	2	27	93	0.775	12	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	38	0	11	28	0	20	13	358	482	65	0	0	1	120	Core destroyed
v530_ragnarok_s21_A	ragnarok	21	A	153	0	5	0	3	1.414	4	5	14	3	43	1	1	1	3	2	2	13	3	3	4	5	7	29	0	120	19	0	270	7	0	470	8	0	730	0	730	1	0	3	0	1	3	2	1	0	3	0	1	3	2	1	0	3	0	1	3	2	1	0	3	0	1	3	2	13	13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3	-1	-1	0	0	0.0	5	3	64	0.0312	0.0156	6	14	14	2	2	0.4	0	46	9	0.196	5	3	10	5	6	10	10	0	73	11	5	5	2	3	11	3	12	1	sentinel	ours	2	44	0	2	14	14	139	0.908	0.908	266	2	16	137	0.895	1	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	112	0	1	0	0	0	13	0	18	-1	500	500	0	153	Core destroyed
v531fix_ragnarok_s21_A	ragnarok	21	A	127	1	5	0	3	1.414	4	5	5	3	44	2	2	2	3	2	2	6	4	4	4	8	7	29	90	120	51	240	230	23	440	230	21	570	230	570	230	2	2	4	2	1	3	2	2	2	4	3	1	3	2	2	2	4	3	1	3	2	0	0	0	0	-1	-1	0	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	2	2	0	1	3	3	0	0	3	3	0	0	-1	-1	-1	-1	27	27	3	0	2.307	5	3	239	0.5314	0.0042	6	14	14	2	2	0.4	1	46	9	0.196	5	3	12	5	6	10	12	0	77	2	5	6	5	13	11	13	12	1	sentinel	ours	2	44	0	2	14	14	113	0.89	0.89	180	2	28	99	0.78	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	53	0	1	28	0	20	13	320	498	72	0	0	1	127	Core destroyed
parent_ragnarok_s21_B	ragnarok	21	B	193	1	4	0	3	1.414	4	4	3	3	43	2	2	2	4	2	2	4	4	4	4	9	7	49	110	120	67	180	190	11	280	190	11	510	190	510	190	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	4	0	0	0	4	1	1	0	4	1	1	0	4	77	77	1	0	0.601	4	4	534	0.7247	0.0	6	14	14	2	2	0.5	0	46	9	0.196	5	3	9	5	6	9	9	0	65	3	5	8	5	14	11	14	13	1	sentinel	ours	0	46	0	2	14	14	179	0.927	0.927	345	2	24	169	0.876	8	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	40	0	41	56	0	20	13	302	486	65	0	156	1	193	Core destroyed
flagoff_ragnarok_s21_B	ragnarok	21	B	277	1	5	0	3	1.414	4	4	3	3	43	2	2	2	4	2	2	4	4	4	4	10	7	42	110	120	51	180	240	12	280	340	55	530	490	720	490	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	0	1	3	1	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	4	195	195	1	0	0.296	5	4	683	0.6735	0.0015	6	14	14	2	2	0.4	1	46	9	0.196	5	3	10	19	6	9	10	0	67	2	5	8	6	13	11	10	13	1	sentinel	ours	0	46	0	2	14	14	247	0.892	0.949	337	2	20	257	0.928	9	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	92	0	23	61	0	28	13	218	242	71	0	196	1	277	Core destroyed
v530_ragnarok_s21_B	ragnarok	21	B	213	1	5	0	3	1.414	4	5	9	3	43	2	2	2	4	2	2	3	4	4	4	9	7	31	100	120	16	180	200	54	280	250	14	530	250	560	250	2	1	2	0	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	3	1	1	0	3	1	1	0	4	1	1	0	3	42	42	1	0	0.803	5	4	607	0.57	0.0049	6	14	14	2	2	0.4	1	46	9	0.196	5	3	10	13	6	10	10	0	73	2	5	6	5	15	11	10	13	1	sentinel	ours	0	46	0	2	14	14	199	0.934	0.934	344	2	20	193	0.906	11	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	59	0	49	31	0	75	13	394	458	141	0	410	1	213	Core destroyed
v531fix_ragnarok_s21_B	ragnarok	21	B	153	1	5	0	3	1.414	4	5	5	3	44	2	2	2	4	2	2	3	4	4	4	8	7	44	110	120	69	180	200	12	280	300	12	410	420	410	420	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	0	1	3	1	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	4	-1	-1	0	0	0.0	5	4	432	0.8148	0.0	6	14	14	2	2	0.4	0	46	9	0.196	5	3	10	27	6	10	10	0	73	2	5	6	5	9	11	9	13	1	sentinel	ours	0	46	0	2	14	14	130	0.85	0.908	146	2	20	133	0.869	6	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	72	0	14	28	0	10	13	278	286	69	0	14	1	153	Core destroyed
parent_ragnarok_s22_A	ragnarok	22	A	116	1	5	0	3	1.414	4	5	3	3	43	2	2	2	3	2	3	5	4	4	4	8	8	51	110	120	24	250	230	14	450	330	22	530	360	530	360	2	2	4	2	1	3	2	2	2	4	2	1	3	2	2	2	4	2	1	3	2	0	0	0	0	-1	-1	0	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	1	1	0	1	1	1	0	1	1	1	0	1	-1	-1	-1	-1	22	22	1	0	0.81	5	3	219	0.0502	0.0091	6	14	14	2	2	0.4	0	46	8	0.174	5	2	34	6	6	13	34	0	169	3	5	6	4	11	11	11	12	1	sentinel	ours	2	44	0	2	14	14	102	0.879	0.879	188	2	29	87	0.75	8	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	56	0	1	28	6	18	13	246	254	61	0	0	1	116	Core destroyed
flagoff_ragnarok_s22_A	ragnarok	22	A	126	1	5	0	3	1.414	4	5	3	3	43	2	2	2	3	2	2	5	4	4	4	8	8	49	110	120	61	250	210	14	450	210	26	580	210	580	210	2	2	4	2	1	3	2	2	2	4	2	1	3	2	2	2	4	2	1	3	2	0	0	0	0	-1	-1	0	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	2	2	0	1	2	2	0	1	2	2	0	1	-1	-1	-1	-1	24	24	3	0	1.635	5	3	344	0.2238	0.0029	6	14	14	2	2	0.4	1	46	8	0.174	5	2	37	6	6	14	37	0	182	3	5	6	4	13	11	13	12	1	sentinel	ours	2	44	0	2	14	14	112	0.889	0.889	144	2	27	99	0.786	10	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	44	0	11	31	0	20	13	338	500	71	0	0	1	126	Core destroyed
v530_ragnarok_s22_A	ragnarok	22	A	165	0	5	0	3	1.414	4	5	14	3	43	1	1	1	3	2	2	13	3	3	4	5	7	29	0	120	19	0	270	7	0	470	8	0	790	0	790	1	0	3	2	1	3	2	1	0	3	3	1	3	2	1	0	3	3	1	3	2	1	0	3	3	1	3	2	13	13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	2	2	0	1	3	3	0	0	3	3	0	0	3	3	0	0	27	27	3	0	2.467	5	3	64	0.0312	0.0156	6	14	14	2	2	0.4	0	46	9	0.196	5	3	10	5	6	10	10	0	73	11	5	5	2	3	11	3	12	1	sentinel	ours	2	44	0	2	14	14	151	0.915	0.915	290	2	16	149	0.903	1	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	119	0	1	0	0	0	13	0	54	-1	500	500	0	165	Core destroyed
v531fix_ragnarok_s22_A	ragnarok	22	A	127	1	5	0	3	1.414	4	5	5	3	44	2	2	2	3	2	2	6	4	4	4	8	7	29	90	120	51	240	230	23	440	230	21	570	230	570	230	2	2	4	2	1	3	2	2	2	4	3	1	3	2	2	2	4	3	1	3	2	0	0	0	0	-1	-1	0	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	2	2	0	1	3	3	0	0	3	3	0	0	-1	-1	-1	-1	27	27	3	0	2.307	5	3	239	0.5314	0.0042	6	14	14	2	2	0.4	1	46	9	0.196	5	3	12	5	6	10	12	0	77	2	5	6	5	13	11	13	12	1	sentinel	ours	2	44	0	2	14	14	113	0.89	0.89	180	2	28	99	0.78	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	53	0	1	28	0	20	13	320	498	72	0	0	1	127	Core destroyed
parent_ragnarok_s22_B	ragnarok	22	B	193	1	4	0	3	1.414	4	4	3	3	43	2	2	2	4	2	2	4	4	4	4	9	7	42	110	120	50	180	180	11	280	180	11	510	180	510	180	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	4	0	0	0	4	1	1	0	4	1	1	0	4	72	72	1	0	0.627	4	4	530	0.7151	0.0	6	14	14	2	2	0.5	0	46	9	0.196	5	3	9	5	6	9	9	0	65	3	5	8	5	14	11	14	13	1	sentinel	ours	0	46	0	2	14	14	179	0.927	0.927	350	2	20	173	0.896	8	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	39	0	42	55	0	28	13	324	484	71	0	150	1	193	Core destroyed
flagoff_ragnarok_s22_B	ragnarok	22	B	153	1	4	0	3	1.414	4	4	3	3	43	2	2	2	4	2	2	4	4	4	4	10	7	42	110	120	44	180	210	13	280	210	13	410	210	410	210	2	1	2	0	1	3	1	2	1	2	0	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	4	0	0	0	4	1	1	0	4	1	1	0	4	77	77	1	0	0.497	4	4	358	0.6369	0.0894	6	14	14	2	2	0.5	0	46	9	0.196	5	3	9	7	6	9	9	0	65	2	5	8	6	15	11	15	13	1	sentinel	ours	0	46	0	2	14	14	139	0.908	0.908	176	2	20	133	0.869	10	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	42	0	49	28	0	40	13	342	454	89	0	14	1	153	Core destroyed
v530_ragnarok_s22_B	ragnarok	22	B	177	1	5	0	3	1.414	4	5	9	3	43	2	2	2	4	2	2	3	4	4	4	8	7	30	100	120	47	180	210	56	280	210	16	470	210	470	210	2	1	2	0	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	2	1	2	1	1	3	1	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	0	0	3	1	1	0	4	1	1	0	4	1	1	0	4	55	55	1	0	0.689	5	4	640	0.3922	0.0047	6	14	14	2	2	0.4	0	46	9	0.196	5	3	11	6	6	11	11	0	76	3	5	6	4	15	11	14	13	1	sentinel	ours	0	46	0	2	14	14	163	0.921	0.921	285	2	21	156	0.881	8	2	-1	0	0	0	0	-1	-1	0	1	0	0	0	0	0	-1	-1	0	24	0	83	34	18	33	13	390	500	110	0	226	1	177	Core destroyed
